"AUDIOFILE"                 ,"FOREIGNWORD"                                     ,"LEVEL","NATIVEWORD"
"/st/snk/r2463.mp3"         ,"slip out"                                        ,"C2"   ,"kicsúszik, kiszalad"
"/st/snk/r2890.mp3"         ,"tip off ↔ sb"                                    ,"C2"   ,"előre szól, figyelmeztet"
"/st/snk/r690.mp3"          ,"behind closed doors"                             ,"C2"   ,"zárt ajtók mögött     vmiről"
"/st/snk/r691.mp3"          ,"behind sb's back"                                ,"C2"   ,"a háta mögött     vmiről"
"/st/snk/r692.mp3"          ,"behind the scenes"                               ,"C2"   ,"a színfalak mögött     vmiről"
"/st/snk/r755.mp3"          ,"bring sth to light"                              ,"C2"   ,"fényt derít , kiderít ; fény derül , kiderül     vmiről"
"/st/snk/r915.mp3"          ,"come to light"                                   ,"C2"   ,"kiderül, kitudódik     vmiről"
"/st/snk/r1446.mp3"         ,"have sth up your sleeve"                         ,"C2"   ,"van még a tarsolyában, tartogat még     vmiről"
"/st/snk/r1530.mp3"         ,"in confidence"                                   ,"C2"   ,"bizalmasan, titoktartás mellett     vmiről"
"/st/snk/r1598.mp3"         ,"in the background"                               ,"C2"   ,"háttérben     vmiről"
"/st/snk/r1641.mp3"         ,"inside information/knowledge, etc."              ,"C2"   ,"belső/bizalmas/bennfentes információ/ismeret     vmiről"
"/st/snk/r1678.mp3"         ,"keep (sth) quiet"                                ,"C2"   ,"hallgat     vmiről"
"/st/snw/demonstrate.mp3"   ,"demonstrate"                                     ,"C2"   ,"nyilvánít, kinyilvánít, mutat, kimutat"
"/st/snw/display.mp3"       ,"display"                                         ,"C2"   ,"mutat, kimutat, elárul"
"/st/snw/exclaim.mp3"       ,"exclaim"                                         ,"C2"   ,"felkiált"
"/st/snw/exhibit.mp3"       ,"exhibit"                                         ,"C2"   ,"mutat, kimutat"
"/st/snw/frown.mp3"         ,"frown"                                           ,"C2"   ,"elkomorul"
"/st/snw/gesture.mp3"       ,"gesture"                                         ,"C2"   ,"kéz-/testmozdulatot tesz, gesztikulál"
"/st/snw/groan.mp3"         ,"groan"                                           ,"C2"   ,"nyög, nyöszörög; sóhajtozik"
"/st/snw/hail.mp3"          ,"hail"                                            ,"C2"   ,"leint, odaint vkit/vmit"
"/st/snw/moan.mp3"          ,"moan"                                            ,"C2"   ,"nyög, nyöszörög"
"/st/snw/murmur.mp3"        ,"murmur"                                          ,"C2"   ,"mormog, suttog"
"/st/snw/roar.mp3"          ,"roar"                                            ,"C2"   ,"ordít vki"
"/st/snw/shake.mp3"         ,"shake"                                           ,"C2"   ,"remeg"
"/st/snw/shrug.mp3"         ,"shrug"                                           ,"C2"   ,"vállat von"
"/st/snw/signal.mp3"        ,"signal"                                          ,"C2"   ,"jelez, jelt ad vmire; int, integet"
"/st/snw/wear.mp3"          ,"wear"                                            ,"C2"   ,"hordoz"
"/st/snw/wink.mp3"          ,"wink"                                            ,"C2"   ,"kacsint, rákacsint"
"/st/snw/frown.mp3"         ,"frown"                                           ,"C2"   ,"rosszalló/mogorva arckifejezés"
"/st/snw/groan.mp3"         ,"groan"                                           ,"C2"   ,"nyögés; sóhaj"
"/st/snw/indication.mp3"    ,"indication"                                      ,"C2"   ,"utalás vmire"
"/st/snw/indicator.mp3"     ,"indicator"                                       ,"C2"   ,"mutató, -mérő"
"/st/snw/murmur.mp3"        ,"murmur"                                          ,"C2"   ,"mormolás"
"/st/snw/symptom.mp3"       ,"symptom"                                         ,"C2"   ,"tünet, tünete vminek ; rossz előjel"
"/st/snw/tone.mp3"          ,"tone"                                            ,"C2"   ,"hangnem, tónus"
"/st/snw/trail.mp3"         ,"trail"                                           ,"C2"   ,"nyom"
"/st/snw/wave.mp3"          ,"wave"                                            ,"C2"   ,"intés, integetés"
"/st/snw/symbolic.mp3"      ,"symbolic"                                        ,"C2"   ,"jelképes"
"/st/snk/r774.mp3"          ,"burst out"                                       ,"C2"   ,"felkiált"
"/st/snk/r963.mp3"          ,"cry out (sth)"                                   ,"C2"   ,"felkiált, kiabál"
"/st/snk/r186.mp3"          ,"a mark of sth"                                   ,"C2"   ,"jele  vminek"
"/st/snk/r236.mp3"          ,"a suggestion of/that sth"                        ,"C2"   ,"nyoma , utaló jel  vminek"
"/st/snk/r775.mp3"          ,"bury your face/head in sth"                      ,"C2"   ,"beletemeti a fejét/arcát  vminek"
"/st/snk/r2324.mp3"         ,"roll your eyes"                                  ,"C2"   ,"forgatja a szemét  vminek"
"/st/snk/r2960.mp3"         ,"under your breath"                               ,"C2"   ,"suttogva beszél  vminek"
"/st/snw/address.mp3"       ,"address"                                         ,"C2"   ,"beszédet mond; közli a mondanivalóját vkinek"
"/st/snw/debate.mp3"        ,"debate"                                          ,"C2"   ,"megtárgyal, megvitat; megbeszél"
"/st/snw/introduce.mp3"     ,"introduce"                                       ,"C2"   ,"bemutat"
"/st/snw/relate.mp3"        ,"relate"                                          ,"C2"   ,"elmond vmit"
"/st/snw/stumble.mp3"       ,"stumble"                                         ,"C2"   ,"megbotlik a nyelve"
"/st/snw/utter.mp3"         ,"utter"                                           ,"C2"   ,"kiejt, kimond"
"/st/snw/consultation.mp3"  ,"consultation"                                    ,"C2"   ,"tanácskozás"
"/st/snw/silence.mp3"       ,"silence"                                         ,"C2"   ,"hallgatás"
