"AUDIOFILE"                 ,"FOREIGNWORD"                               ,"LEVEL","NATIVEWORD"
"/st/snk/r2279.mp3"         ,"red tape"                                  ,"C2"   ,"bürokrácia, felesleges szabályok, aktatologatás"
"/st/snw/lobby.mp3"         ,"lobby"                                     ,"C2"   ,"lobbizik"
"/st/snw/stand.mp3"         ,"stand"                                     ,"C2"   ,"jelölteti magát"
"/st/snw/centre.mp3"        ,"centre"                                    ,"C2"   ,"közép, centrum"
"/st/snw/extremist.mp3"     ,"extremist"                                 ,"C2"   ,"szélsőséges"
"/st/snw/observer.mp3"      ,"observer"                                  ,"C2"   ,"megfigyelő"
"/st/snw/propaganda.mp3"    ,"propaganda"                                ,"C2"   ,"propaganda"
"/st/snw/radical.mp3"       ,"radical"                                   ,"C2"   ,"radikális személy"
"/st/snw/referendum.mp3"    ,"referendum"                                ,"C2"   ,"népszavazás, referendum"
"/st/snw/seat.mp3"          ,"seat"                                      ,"C2"   ,"mandátum"
"/st/snw/standpoint.mp3"    ,"standpoint"                                ,"C2"   ,"szempont, álláspont"
"/st/snw/voter.mp3"         ,"voter"                                     ,"C2"   ,"szavazó"
"/st/snw/wing.mp3"          ,"wing"                                      ,"C2"   ,"szárny"
"/st/snw/radical.mp3"       ,"radical"                                   ,"C2"   ,"radikális"
"/st/snw/right-wing.mp3"    ,"right-wing"                                ,"C2"   ,"jobboldali"
"/st/snw/unanimous.mp3"     ,"unanimous"                                 ,"C2"   ,"egyhangú"
"/st/snw/unanimously.mp3"   ,"unanimously"                               ,"C2"   ,"egyhangúlag"
"/st/snk/r834.mp3"          ,"cast a/your vote"                          ,"C2"   ,"szavaz"
"/st/snk/r1933.mp3"         ,"mount a campaign/challenge/protest, etc."  ,"C2"   ,"kampányt/mérkőzést/tüntetést/stb. szervez"
"/st/snk/r2728.mp3"         ,"the far left/right"                        ,"C2"   ,"szélső jobboldal/baloldal"
"/st/snk/r2688.mp3"         ,"the Right/right"                           ,"C2"   ,"a jobboldal"
"/st/snw/reform.mp3"        ,"reform"                                    ,"C2"   ,"megújít, megjavít, megreformál"
"/st/snw/reign.mp3"         ,"reign"                                     ,"C2"   ,"uralkodik"
"/st/snw/seize.mp3"         ,"seize"                                     ,"C2"   ,"magához ragad"
"/st/snw/chancellor.mp3"    ,"chancellor"                                ,"C2"   ,"kancellár"
"/st/snw/chancellor.mp3"    ,"chancellor"                                ,"C2"   ,"pénzügyminiszter"
"/st/snw/delegation.mp3"    ,"delegation"                                ,"C2"   ,"küldöttség, delegáció"
"/st/snw/diplomacy.mp3"     ,"diplomacy"                                 ,"C2"   ,"diplomácia"
"/st/snw/diplomacy.mp3"     ,"diplomacy"                                 ,"C2"   ,"diplomáciai érzék"
"/st/snw/framework.mp3"     ,"framework"                                 ,"C2"   ,"keretek, alapok  ; szerkezet, váz"
"/st/snw/reform.mp3"        ,"reform"                                    ,"C2"   ,"reform"
"/st/snw/regime.mp3"        ,"regime"                                    ,"C2"   ,"rezsim, uralom"
"/st/snw/rule.mp3"          ,"rule"                                      ,"C2"   ,"uralom, kormányzás"
"/st/snw/summit.mp3"        ,"summit"                                    ,"C2"   ,"csúcstalálkozó"
