"AUDIOFILE"               ,"FOREIGNWORD"                          ,"LEVEL","NATIVEWORD"
"/st/snw/nod.mp3"         ,"nod"                                  ,"B2"   ,"bólint, biccent"
"/st/snw/reflect.mp3"     ,"reflect"                              ,"B2"   ,"tükröz vmit"
"/st/snw/represent.mp3"   ,"represent"                            ,"B2"   ,"jelez, mutat vmit"
"/st/snw/show.mp3"        ,"show"                                 ,"B2"   ,"kimutat, kinyilvánít, tanúsít vmit"
"/st/snw/whisper.mp3"     ,"whisper"                              ,"B2"   ,"suttog, sugdolózik"
"/st/snw/yell.mp3"        ,"yell"                                 ,"B2"   ,"kiabál, ordít"
"/st/snw/clue.mp3"        ,"clue"                                 ,"B2"   ,"nyom, nyomravezető jel; rávezető jel"
"/st/snw/expression.mp3"  ,"expression"                           ,"B2"   ,"arckifejezés"
"/st/snw/look.mp3"        ,"look"                                 ,"B2"   ,"arckifejezés"
"/st/snw/signal.mp3"      ,"signal"                               ,"B2"   ,"jel, jelzés, jeladás"
"/st/snw/symbol.mp3"      ,"symbol"                               ,"B2"   ,"jelkép; jele vminek"
"/st/snw/tone.mp3"        ,"tone"                                 ,"B2"   ,"hangnem, hanghordozás"
"/st/snw/trace.mp3"       ,"trace"                                ,"B2"   ,"nyom, nyoma vminek"
"/st/snw/yell.mp3"        ,"yell"                                 ,"B2"   ,"kiáltás, kiabálás, ordítás, ordítozás"
"/st/snk/r2502.mp3"       ,"speak up"                             ,"B2"   ,"hangosan/hangosabban beszél"
"/st/snk/r1837.mp3"       ,"look sb in the eye/eyes"              ,"B2"   ,"a szemébe néz  vkinek"
"/st/snk/r1856.mp3"       ,"lose your voice"                      ,"B2"   ,"elveszíti a hangját  vkinek"
"/st/snk/r1961.mp3"       ,"no sign of sb/sth"                    ,"B2"   ,"semmi jele/nyoma  vkinek"
"/st/snk/r2434.mp3"       ,"shake your head"                      ,"B2"   ,"rázza/megrázza a fejét  vkinek"
"/st/snw/comment.mp3"     ,"comment"                              ,"B2"   ,"megjegyzést fűz vmihez"
"/st/snw/concern.mp3"     ,"concern"                              ,"B2"   ,"kapcsolatos vmivel"
"/st/snw/remark.mp3"      ,"remark"                               ,"B2"   ,"megjegyzést tesz, megjegyez"
"/st/snw/interruption.mp3","interruption"                         ,"B2"   ,"félbeszakítás"
"/st/snw/remark.mp3"      ,"remark"                               ,"B2"   ,"megjegyzés"
"/st/snw/silence.mp3"     ,"silence"                              ,"B2"   ,"hallgatás, csend"
"/st/snw/oral.mp3"        ,"oral"                                 ,"B2"   ,"szóbeli"
"/st/snw/relevant.mp3"    ,"relevant"                             ,"B2"   ,"tárgyhoz tartozó, összefüggő vkivel/vmivel; fontos, időszerű"
"/st/snw/silent.mp3"      ,"silent"                               ,"B2"   ,"hallgató; hallgatag"
"/st/snw/concerning.mp3"  ,"concerning"                           ,"B2"   ,"vmit illetően"
"/st/snk/r757.mp3"        ,"bring up ↔ sth"                       ,"B2"   ,"felvet"
"/st/snk/r924.mp3"        ,"come up"                              ,"B2"   ,"szóba kerül, felmerül"
"/st/snk/r926.mp3"        ,"come up with sth"                     ,"B2"   ,"előáll"
"/st/snk/r1363.mp3"       ,"go on"                                ,"B2"   ,"folytat"
"/st/snk/r2447.mp3"       ,"shut (sb) up"                         ,"B2"   ,"befogja a száját; elhallgattat"
"/st/snk/r852.mp3"        ,"change the subject"                   ,"B2"   ,"témát vált    vkivel vkivel  vmivel"
"/st/snk/r927.mp3"        ,"come/get straight to the point"       ,"B2"   ,"azonnal a lényegre tér    vkivel vkivel  vmivel"
"/st/snk/r1424.mp3"       ,"have a word (with sb)"                ,"B2"   ,"beszél , szót vált    vkivel vkivel  vmivel"
"/st/snk/r1577.mp3"       ,"in relation to sth"                   ,"B2"   ,"kapcsolatban    vkivel vkivel  vmivel"
"/st/snk/r2259.mp3"       ,"raise a question/subject, etc."       ,"B2"   ,"felvet egy kérdést/témát/stb.    vkivel vkivel  vmivel"
"/st/snw/speak.mp3"       ,"speak"                                ,"B2"   ,"beszédet mond"
"/st/snw/state.mp3"       ,"state"                                ,"B2"   ,"állít, kijelent, kifejt; feltüntet"
"/st/snw/talk.mp3"        ,"talk"                                 ,"B2"   ,"beszél, megbeszél, tárgyal, megtárgyal"
"/st/snw/talk.mp3"        ,"talk"                                 ,"B2"   ,"előad, előadást tart"
"/st/snw/debate.mp3"      ,"debate"                               ,"B2"   ,"tanácskozás, vita"
"/st/snw/speech.mp3"      ,"speech"                               ,"B2"   ,"beszéd, szónoklat"
"/st/snw/statement.mp3"   ,"statement"                            ,"B2"   ,"nyilatkozat"
"/st/snw/talk.mp3"        ,"talk"                                 ,"B2"   ,"előadás"
"/st/snk/r2661.mp3"       ,"talk over ↔ sth"                      ,"B2"   ,"megbeszél, megvitat  vmit"
"/st/snk/r995.mp3"        ,"deliver a speech/talk, etc."          ,"B2"   ,"beszédet/megbeszélést/stb. tart"
"/st/snk/r1319.mp3"       ,"give a performance/speech, etc."      ,"B2"   ,"előadást/beszédet/stb. tart/ad"
"/st/snw/browse.mp3"      ,"browse"                               ,"B2"   ,"nézelődik, böngészget"
"/st/snw/correspond.mp3"  ,"correspond"                           ,"B2"   ,"levelezik vkivel"
"/st/snw/edit.mp3"        ,"edit"                                 ,"B2"   ,"szerkeszt"
"/st/snw/highlight.mp3"   ,"highlight"                            ,"B2"   ,"kijelöl, kiemel"
"/st/snw/illustrate.mp3"  ,"illustrate"                           ,"B2"   ,"illusztrál"
"/st/snw/mark.mp3"        ,"mark"                                 ,"B2"   ,"jelez, jelöl, megjelöl ; feltüntet"
"/st/snw/revise.mp3"      ,"revise"                               ,"B2"   ,"módosít, javít, kijavít"
"/st/snw/rewrite.mp3"     ,"rewrite"                              ,"B2"   ,"átír"
"/st/snw/arrow.mp3"       ,"arrow"                                ,"B2"   ,"nyíl"
"/st/snw/chart.mp3"       ,"chart"                                ,"B2"   ,"grafikon"
"/st/snw/contents.mp3"    ,"contents"                             ,"B2"   ,"tartalom, tartalomjegyzék"
"/st/snw/draft.mp3"       ,"draft"                                ,"B2"   ,"vázlat, piszkozat"
"/st/snw/extract_noun.mp3","extract"                              ,"B2"   ,"részlet  ; kivonat, extraktum"
"/st/snw/graph.mp3"       ,"graph"                                ,"B2"   ,"grafikon"
"/st/snw/introduction.mp3","introduction"                         ,"B2"   ,"bevezetés"
"/st/snw/note.mp3"        ,"note"                                 ,"B2"   ,"széljegyzet, lábjegyzet"
"/st/snw/outline.mp3"     ,"outline"                              ,"B2"   ,"vázlat; felvázolás"
"/st/snw/passage.mp3"     ,"passage"                              ,"B2"   ,"szakasz, részlet"
"/st/snw/reference.mp3"   ,"reference"                            ,"B2"   ,"hivatkozás"
"/st/snw/series.mp3"      ,"series"                               ,"B2"   ,"sorozat, könyvsorozat"
"/st/snw/sign.mp3"        ,"sign"                                 ,"B2"   ,"jel"
"/st/snk/r1826.mp3"       ,"look at sth"                          ,"B2"   ,"átolvas, elolvas  vmit"
"/st/snk/r1838.mp3"       ,"look through sth"                     ,"B2"   ,"átolvas , átnéz  vmit"
"/st/snk/r2268.mp3"       ,"read out ↔ sth"                       ,"B2"   ,"felolvas  vmit"
