"AUDIOFILE"               ,"FOREIGNWORD"                        ,"LEVEL","NATIVEWORD"
"/st/snk/r1274.mp3"       ,"get on"                             ,"B1"   ,"jól kijön  vkivel"
"/st/snw/leave.mp3"       ,"leave"                              ,"B1"   ,"elhagy vkit"
"/st/snw/couple.mp3"      ,"couple"                             ,"B1"   ,"pár"
"/st/snw/date.mp3"        ,"date"                               ,"B1"   ,"randevú"
"/st/snw/divorce.mp3"     ,"divorce"                            ,"B1"   ,"válás"
"/st/snw/love.mp3"        ,"love"                               ,"B1"   ,"szerelem"
"/st/snw/love.mp3"        ,"love"                               ,"B1"   ,"szerelme vkinek"
"/st/snw/lover.mp3"       ,"lover"                              ,"B1"   ,"szerető"
"/st/snw/partner.mp3"     ,"partner"                            ,"B1"   ,"házastárs; élettárs"
"/st/snw/relationship.mp3","relationship"                       ,"B1"   ,"kapcsolat, viszony"
"/st/snw/romance.mp3"     ,"romance"                            ,"B1"   ,"románc, szerelmi idill"
"/st/snw/sex.mp3"         ,"sex"                                ,"B1"   ,"szex, szexuális kapcsolat, nemi aktus"
"/st/snw/gay.mp3"         ,"gay"                                ,"B1"   ,"homoszexuális, meleg"
"/st/snw/jealous.mp3"     ,"jealous"                            ,"B1"   ,"féltékeny"
"/st/snw/romantic.mp3"    ,"romantic"                           ,"B1"   ,"romantikus"
"/st/snk/r745.mp3"        ,"break up"                           ,"B1"   ,"szakít  vkivel"
"/st/snk/r1364.mp3"       ,"go out"                             ,"B1"   ,"jár  vkivel"
"/st/snk/r2511.mp3"       ,"split up"                           ,"B1"   ,"szakít  vkivel"
"/st/snk/r1123.mp3"       ,"fall in love"                       ,"B1"   ,"szerelmes lesz"
"/st/snk/r1555.mp3"       ,"in love"                            ,"B1"   ,"szerelmes"
